run_id,round,client_id,Data_Distribution,Computation_Time,Quality_Factor,cpu_utilization,memory_utilization,memory_used_mb,gpu_memory_used_mb,gpu_utilization,availability_flag,dataset,task_type,model_type,learning_rate,batch_size,local_epochs
mnist_123_20251105_190127,4,client_20,"{0: 358, 1: 414, 2: 347, 3: 348, 4: 341, 5: 296, 6: 308, 7: 366, 8: 310, 9: 334}",1.2424917221069336,0.9199000000953674,18.0,67.7,21994.3828125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_1,"{0: 100, 1: 100, 2: 100, 3: 100, 4: 100, 5: 100, 6: 100, 7: 100, 8: 100, 9: 100}",0.5634298324584961,0.9211000204086304,10.4,67.5,21954.96875,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_2,"{0: 100, 1: 30, 2: 40, 3: 200, 4: 10, 5: 50, 6: 70, 7: 90, 8: 60, 9: 20}",0.4830179214477539,0.9065999984741211,13.55,67.6,21968.765625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_3,"{0: 150, 1: 150, 2: 150, 3: 150, 4: 150, 5: 150, 6: 150, 7: 150, 8: 150, 9: 150}",0.7001082897186279,0.9218000173568726,13.55,67.6,21970.72265625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_4,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",0.43726325035095215,0.9230999946594238,12.7,67.6,21973.08984375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_5,"{0: 500, 1: 500, 2: 500, 3: 500, 4: 500, 5: 500, 6: 500, 7: 500, 8: 500, 9: 500}",1.5744507312774658,0.9248999953269958,14.8,67.65,21982.93359375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_6,"{0: 306, 1: 396, 2: 315, 3: 364, 4: 344, 5: 283, 6: 369, 7: 364, 8: 305, 9: 376}",1.2123355865478516,0.921999990940094,12.9,67.7,21987.33203125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_7,"{0: 333, 1: 366, 2: 335, 3: 343, 4: 320, 5: 302, 6: 349, 7: 364, 8: 369, 9: 341}",1.1885261535644531,0.9266999959945679,15.450000000000001,67.7,21995.97265625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_8,"{0: 311, 1: 405, 2: 318, 3: 352, 4: 327, 5: 326, 6: 348, 7: 374, 8: 330, 9: 331}",1.2457542419433594,0.9223999977111816,17.65,67.75,22007.9375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_9,"{0: 320, 1: 362, 2: 365, 3: 343, 4: 351, 5: 328, 6: 358, 7: 347, 8: 337, 9: 311}",1.221482276916504,0.9174000024795532,12.05,67.75,22013.6328125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_10,"{0: 340, 1: 407, 2: 343, 3: 333, 4: 348, 5: 284, 6: 318, 7: 365, 8: 345, 9: 339}",1.173393964767456,0.9236000180244446,15.2,67.8,22032.6953125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_11,"{0: 347, 1: 395, 2: 319, 3: 321, 4: 345, 5: 290, 6: 361, 7: 362, 8: 330, 9: 352}",1.2728376388549805,0.9211000204086304,15.0,67.9,22075.078125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_12,"{0: 321, 1: 358, 2: 367, 3: 352, 4: 337, 5: 313, 6: 339, 7: 360, 8: 333, 9: 342}",1.1913456916809082,0.9221000075340271,15.55,68.0,22090.625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_13,"{0: 343, 1: 399, 2: 322, 3: 336, 4: 349, 5: 290, 6: 322, 7: 333, 8: 390, 9: 338}",1.3078620433807373,0.9210000038146973,17.7,68.05,22108.3984375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_14,"{0: 334, 1: 437, 2: 336, 3: 341, 4: 347, 5: 326, 6: 309, 7: 335, 8: 326, 9: 331}",1.2267298698425293,0.925599992275238,15.3,68.1,22123.64453125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_15,"{0: 348, 1: 382, 2: 339, 3: 317, 4: 328, 5: 320, 6: 321, 7: 363, 8: 363, 9: 341}",1.1720356941223145,0.9225000143051147,16.75,68.15,22141.859375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_16,"{0: 366, 1: 417, 2: 355, 3: 336, 4: 343, 5: 285, 6: 323, 7: 343, 8: 312, 9: 342}",1.2480401992797852,0.9230999946594238,15.3,68.2,22158.2421875,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_17,"{0: 327, 1: 410, 2: 340, 3: 363, 4: 328, 5: 303, 6: 337, 7: 340, 8: 313, 9: 361}",1.1716423034667969,0.927299976348877,14.100000000000001,68.25,22176.69140625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_18,"{0: 343, 1: 354, 2: 380, 3: 327, 4: 338, 5: 303, 6: 355, 7: 375, 8: 305, 9: 342}",1.1902694702148438,0.9235000014305115,16.3,68.3,22194.1484375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_19,"{0: 326, 1: 410, 2: 337, 3: 355, 4: 286, 5: 322, 6: 331, 7: 384, 8: 323, 9: 348}",1.220141887664795,0.9246000051498413,13.4,68.35,22213.93359375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,5,client_20,"{0: 358, 1: 414, 2: 347, 3: 348, 4: 341, 5: 296, 6: 308, 7: 366, 8: 310, 9: 334}",1.1662466526031494,0.925000011920929,15.05,68.4,22230.21484375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_1,"{0: 100, 1: 100, 2: 100, 3: 100, 4: 100, 5: 100, 6: 100, 7: 100, 8: 100, 9: 100}",0.5599162578582764,0.9257000088691711,12.1,68.3,22178.77734375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_2,"{0: 100, 1: 30, 2: 40, 3: 200, 4: 10, 5: 50, 6: 70, 7: 90, 8: 60, 9: 20}",0.5086333751678467,0.9139999747276306,17.55,68.3,22201.68359375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_3,"{0: 150, 1: 150, 2: 150, 3: 150, 4: 150, 5: 150, 6: 150, 7: 150, 8: 150, 9: 150}",0.6629080772399902,0.9261000156402588,12.15,68.35,22209.4296875,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_4,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",0.4287853240966797,0.926800012588501,19.35,68.4,22214.46484375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_5,"{0: 500, 1: 500, 2: 500, 3: 500, 4: 500, 5: 500, 6: 500, 7: 500, 8: 500, 9: 500}",1.5568158626556396,0.9276000261306763,12.7,68.4,22230.125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_6,"{0: 306, 1: 396, 2: 315, 3: 364, 4: 344, 5: 283, 6: 369, 7: 364, 8: 305, 9: 376}",1.248816967010498,0.9251000285148621,15.25,68.45,22238.95703125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_7,"{0: 333, 1: 366, 2: 335, 3: 343, 4: 320, 5: 302, 6: 349, 7: 364, 8: 369, 9: 341}",1.2346875667572021,0.930400013923645,12.6,68.5,22246.46484375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_8,"{0: 311, 1: 405, 2: 318, 3: 352, 4: 327, 5: 326, 6: 348, 7: 374, 8: 330, 9: 331}",1.1568732261657715,0.9266999959945679,13.45,68.5,22267.4609375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_9,"{0: 320, 1: 362, 2: 365, 3: 343, 4: 351, 5: 328, 6: 358, 7: 347, 8: 337, 9: 311}",1.2387053966522217,0.9223999977111816,15.200000000000001,68.55,22273.61328125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_10,"{0: 340, 1: 407, 2: 343, 3: 333, 4: 348, 5: 284, 6: 318, 7: 365, 8: 345, 9: 339}",1.1721954345703125,0.9282000064849854,14.6,68.6,22285.4296875,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_11,"{0: 347, 1: 395, 2: 319, 3: 321, 4: 345, 5: 290, 6: 361, 7: 362, 8: 330, 9: 352}",1.2102057933807373,0.9257000088691711,16.9,68.65,22311.1328125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_12,"{0: 321, 1: 358, 2: 367, 3: 352, 4: 337, 5: 313, 6: 339, 7: 360, 8: 333, 9: 342}",1.2165842056274414,0.9257000088691711,15.05,68.7,22332.84765625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_13,"{0: 343, 1: 399, 2: 322, 3: 336, 4: 349, 5: 290, 6: 322, 7: 333, 8: 390, 9: 338}",1.178513765335083,0.9247999787330627,17.950000000000003,68.8,22349.2734375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_14,"{0: 334, 1: 437, 2: 336, 3: 341, 4: 347, 5: 326, 6: 309, 7: 335, 8: 326, 9: 331}",1.2699687480926514,0.9291999936103821,14.450000000000001,68.85,22382.4609375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_15,"{0: 348, 1: 382, 2: 339, 3: 317, 4: 328, 5: 320, 6: 321, 7: 363, 8: 363, 9: 341}",1.1984753608703613,0.9261999726295471,14.850000000000001,68.75,22300.3515625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_16,"{0: 366, 1: 417, 2: 355, 3: 336, 4: 343, 5: 285, 6: 323, 7: 343, 8: 312, 9: 342}",1.36952543258667,0.9287999868392944,17.9,68.45,21919.80859375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_17,"{0: 327, 1: 410, 2: 340, 3: 363, 4: 328, 5: 303, 6: 337, 7: 340, 8: 313, 9: 361}",1.2211787700653076,0.9298999905586243,18.25,67.5,21882.51171875,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_18,"{0: 343, 1: 354, 2: 380, 3: 327, 4: 338, 5: 303, 6: 355, 7: 375, 8: 305, 9: 342}",1.1813530921936035,0.9280999898910522,14.0,67.45,21910.328125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_19,"{0: 326, 1: 410, 2: 337, 3: 355, 4: 286, 5: 322, 6: 331, 7: 384, 8: 323, 9: 348}",1.266756296157837,0.9291999936103821,14.3,67.5,21928.69140625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,6,client_20,"{0: 358, 1: 414, 2: 347, 3: 348, 4: 341, 5: 296, 6: 308, 7: 366, 8: 310, 9: 334}",1.2091915607452393,0.9280999898910522,12.55,67.5,21945.484375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_1,"{0: 100, 1: 100, 2: 100, 3: 100, 4: 100, 5: 100, 6: 100, 7: 100, 8: 100, 9: 100}",0.5762913227081299,0.9286999702453613,17.35,67.4,21905.88671875,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_2,"{0: 100, 1: 30, 2: 40, 3: 200, 4: 10, 5: 50, 6: 70, 7: 90, 8: 60, 9: 20}",0.46126365661621094,0.9200000166893005,11.6,67.4,21915.703125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_3,"{0: 150, 1: 150, 2: 150, 3: 150, 4: 150, 5: 150, 6: 150, 7: 150, 8: 150, 9: 150}",0.7319803237915039,0.9300000071525574,15.75,67.5,21927.05859375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_4,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",0.41480565071105957,0.9311000108718872,12.15,67.5,21937.234375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_5,"{0: 500, 1: 500, 2: 500, 3: 500, 4: 500, 5: 500, 6: 500, 7: 500, 8: 500, 9: 500}",1.62272310256958,0.9314000010490417,16.3,67.55,21953.828125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_6,"{0: 306, 1: 396, 2: 315, 3: 364, 4: 344, 5: 283, 6: 369, 7: 364, 8: 305, 9: 376}",1.186002254486084,0.9283999800682068,16.15,67.6,21959.66796875,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_7,"{0: 333, 1: 366, 2: 335, 3: 343, 4: 320, 5: 302, 6: 349, 7: 364, 8: 369, 9: 341}",1.24452805519104,0.9327999949455261,16.1,67.6,21961.03515625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_8,"{0: 311, 1: 405, 2: 318, 3: 352, 4: 327, 5: 326, 6: 348, 7: 374, 8: 330, 9: 331}",1.2389802932739258,0.9311000108718872,15.35,67.6,21964.27734375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_9,"{0: 320, 1: 362, 2: 365, 3: 343, 4: 351, 5: 328, 6: 358, 7: 347, 8: 337, 9: 311}",1.17289137840271,0.9259999990463257,16.55,67.6,21968.05078125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_10,"{0: 340, 1: 407, 2: 343, 3: 333, 4: 348, 5: 284, 6: 318, 7: 365, 8: 345, 9: 339}",1.2391290664672852,0.9316999912261963,13.6,67.6,21992.46484375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_11,"{0: 347, 1: 395, 2: 319, 3: 321, 4: 345, 5: 290, 6: 361, 7: 362, 8: 330, 9: 352}",1.2658965587615967,0.9297000169754028,19.75,67.85,22082.6328125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_12,"{0: 321, 1: 358, 2: 367, 3: 352, 4: 337, 5: 313, 6: 339, 7: 360, 8: 333, 9: 342}",1.2410717010498047,0.9289000034332275,18.5,68.0,22089.609375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_13,"{0: 343, 1: 399, 2: 322, 3: 336, 4: 349, 5: 290, 6: 322, 7: 333, 8: 390, 9: 338}",1.3033359050750732,0.9279999732971191,18.25,68.05,22116.69140625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_14,"{0: 334, 1: 437, 2: 336, 3: 341, 4: 347, 5: 326, 6: 309, 7: 335, 8: 326, 9: 331}",1.175802230834961,0.9315999746322632,14.8,68.1,22135.01171875,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_15,"{0: 348, 1: 382, 2: 339, 3: 317, 4: 328, 5: 320, 6: 321, 7: 363, 8: 363, 9: 341}",1.217801570892334,0.9302999973297119,15.7,68.15,22150.0703125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_16,"{0: 366, 1: 417, 2: 355, 3: 336, 4: 343, 5: 285, 6: 323, 7: 343, 8: 312, 9: 342}",1.2092015743255615,0.9323999881744385,12.05,68.2,22168.609375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_17,"{0: 327, 1: 410, 2: 340, 3: 363, 4: 328, 5: 303, 6: 337, 7: 340, 8: 313, 9: 361}",1.2284142971038818,0.9330000281333923,18.4,68.25,22187.65625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_18,"{0: 343, 1: 354, 2: 380, 3: 327, 4: 338, 5: 303, 6: 355, 7: 375, 8: 305, 9: 342}",1.2496562004089355,0.9315999746322632,14.2,68.35,22206.30859375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_19,"{0: 326, 1: 410, 2: 337, 3: 355, 4: 286, 5: 322, 6: 331, 7: 384, 8: 323, 9: 348}",1.1368496417999268,0.9322999715805054,15.1,68.4,22223.75390625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,7,client_20,"{0: 358, 1: 414, 2: 347, 3: 348, 4: 341, 5: 296, 6: 308, 7: 366, 8: 310, 9: 334}",1.2502706050872803,0.9318000078201294,16.65,68.45,22244.0859375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_1,"{0: 100, 1: 100, 2: 100, 3: 100, 4: 100, 5: 100, 6: 100, 7: 100, 8: 100, 9: 100}",0.5405833721160889,0.9319999814033508,12.1,68.35,22232.23046875,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_2,"{0: 100, 1: 30, 2: 40, 3: 200, 4: 10, 5: 50, 6: 70, 7: 90, 8: 60, 9: 20}",0.49674201011657715,0.9251000285148621,14.05,68.45,22238.82421875,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_3,"{0: 150, 1: 150, 2: 150, 3: 150, 4: 150, 5: 150, 6: 150, 7: 150, 8: 150, 9: 150}",0.6946103572845459,0.9334999918937683,14.75,68.5,22242.25,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_4,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",0.4359865188598633,0.9350000023841858,13.55,68.5,22256.58203125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_5,"{0: 500, 1: 500, 2: 500, 3: 500, 4: 500, 5: 500, 6: 500, 7: 500, 8: 500, 9: 500}",1.596740484237671,0.9345999956130981,16.15,68.5,22262.140625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_6,"{0: 306, 1: 396, 2: 315, 3: 364, 4: 344, 5: 283, 6: 369, 7: 364, 8: 305, 9: 376}",1.22121262550354,0.9333999752998352,12.649999999999999,68.5,22269.203125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_7,"{0: 333, 1: 366, 2: 335, 3: 343, 4: 320, 5: 302, 6: 349, 7: 364, 8: 369, 9: 341}",1.1933114528656006,0.9355999827384949,15.3,68.6,22276.8984375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_8,"{0: 311, 1: 405, 2: 318, 3: 352, 4: 327, 5: 326, 6: 348, 7: 374, 8: 330, 9: 331}",1.2296955585479736,0.9334999918937683,15.7,68.6,22292.703125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_9,"{0: 320, 1: 362, 2: 365, 3: 343, 4: 351, 5: 328, 6: 358, 7: 347, 8: 337, 9: 311}",1.2143328189849854,0.9294999837875366,14.7,68.6,22299.6484375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_10,"{0: 340, 1: 407, 2: 343, 3: 333, 4: 348, 5: 284, 6: 318, 7: 365, 8: 345, 9: 339}",1.1761493682861328,0.9345999956130981,15.3,68.65,22307.99609375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_11,"{0: 347, 1: 395, 2: 319, 3: 321, 4: 345, 5: 290, 6: 361, 7: 362, 8: 330, 9: 352}",1.2365837097167969,0.9320999979972839,13.85,68.7,22313.625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_12,"{0: 321, 1: 358, 2: 367, 3: 352, 4: 337, 5: 313, 6: 339, 7: 360, 8: 333, 9: 342}",1.1402723789215088,0.930899977684021,13.8,68.7,22329.953125,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_13,"{0: 343, 1: 399, 2: 322, 3: 336, 4: 349, 5: 290, 6: 322, 7: 333, 8: 390, 9: 338}",1.2639446258544922,0.9312000274658203,16.9,68.75,22345.7890625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_14,"{0: 334, 1: 437, 2: 336, 3: 341, 4: 347, 5: 326, 6: 309, 7: 335, 8: 326, 9: 331}",1.2681808471679688,0.9345999956130981,13.55,68.8,22366.19921875,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_15,"{0: 348, 1: 382, 2: 339, 3: 317, 4: 328, 5: 320, 6: 321, 7: 363, 8: 363, 9: 341}",1.1819984912872314,0.932699978351593,16.75,68.9,22382.234375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_16,"{0: 366, 1: 417, 2: 355, 3: 336, 4: 343, 5: 285, 6: 323, 7: 343, 8: 312, 9: 342}",1.2486133575439453,0.9368000030517578,13.95,68.95,22404.1484375,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_17,"{0: 327, 1: 410, 2: 340, 3: 363, 4: 328, 5: 303, 6: 337, 7: 340, 8: 313, 9: 361}",1.1586792469024658,0.9352999925613403,15.05,69.0,22421.19921875,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_18,"{0: 343, 1: 354, 2: 380, 3: 327, 4: 338, 5: 303, 6: 355, 7: 375, 8: 305, 9: 342}",1.2205917835235596,0.9341999888420105,15.6,69.05,22436.91015625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
mnist_123_20251105_190127,8,client_19,"{0: 326, 1: 410, 2: 337, 3: 355, 4: 286, 5: 322, 6: 331, 7: 384, 8: 323, 9: 348}",1.2129673957824707,0.9333000183105469,16.9,69.1,22454.7265625,0.0,0.0,1,mnist,classification,cnn,0.01,32,3
